Temperature,RH,Ws,Rain,FFMC,DMC,DC,ISI,BUI,FWI,Classes
29,52,22,3.5,80.6,3.3,7.8,3.4,3.4,0.6,not fire
28,59,17,2,78.3,5.5,7.5,3,7.6,6.8,not fire
31,87,15,0.5,79.3,7.8,26.3,1.2,9,7.7,fire
30,66,17,0.6,85.8,8.1,8,3.7,7.3,13.7,fire
33,75,15,2.2,76.9,22.1,15.2,3,25.2,0.2,not fire
27,86,15,2.1,56.5,2.8,18.5,0.6,4.9,0.5,not fire
28,71,14,0.7,81,6.4,27.7,3.7,10.4,26.9,not fire
36,58,12,1.2,87.9,10.2,7.1,3.1,10.7,5.9,fire
31,76,14,4.8,52.4,6.5,79.9,0.1,9.6,0.9,not fire
36,55,15,1.1,85.8,6.3,8.4,5.5,7,0.5,fire
30,90,21,0.1,77.9,9.6,37,3.2,13.9,16.8,fire
27,83,22,3.1,52.1,1.2,17,0.4,1.6,0.1,not fire
33,71,13,0.6,81.9,17.4,14.6 9,6.8,16.6,0.7,fire
36,61,14,0.1,89.7,25.8,168.2,9.4,31.5,12.6,fire
30,83,15,3.2,44.7,1,41.5,0.3,1.7,0.8,not fire
30,67,18,4.4,61.1,4.7,7.8,1.4,4.2,0.5,not fire
30,60,18,1.5,84.8,28.9,28.1,5.6,30,4.2,fire
36,40,14,2.7,86.3,8.4,27.3,4.6,9.7,0.1,fire
32,65,17,0.3,78.2,34.6,57,4.9,47.1,6.3,fire
28,70,20,4.6,51.2,15.1,30.1,1.5,17,0.9,not fire
37,50,23,0.7,93.9,35.3,9.5,15.8,37.5,13,fire
34,57,20,4,64.8,1.3,63.8,1.5,2.1,1.7,not fire
35,50,15,0.8,92.7,16.9,92.8,9.5,15.3,9.6,not fire
37,48,13,0.3,90,11.4,40.4,7.7,13.6,0.5,fire
34,46,13,5.5,63.3,15.2,15.2,2.3,13.9,0.3,not fire
32,77,17,1.2,68.1,5.2,16.6,2.9,5.7,0.6,fire
33,41,14,2.2,75.9,15.3,17.7,4.5,14.8,2.2,not fire
36,37,15,2.1,90.6,20.4,40.4,7.6,22.2,3.1,not fire
36,56,19,0,92.3,46.4,41.3,14.7,53.7,9.1,fire
32,73,14,3,79.1,16.5,47.2,2.2,24.9,6.8,fire
28,62,15,0.3,86.4,11.9,15.9,4.8,12.3,7.3,fire
25,85,21,2.6,50.3,6.5,15.4,1.3,11.4,0.1,not fire
35,30,11,0.7,94.1,43.7,8.3,13.9,43.5,8.8,not fire
31,63,13,1.7,77.8,4,37,1.1,5.6,0.2,not fire
33,63,13,1.5,79.7,25,10,7.2,26.7,1,fire
37,64,14,1,92,19.5,62.1,7.7,21.9,5.5,not fire
28,67,15,0.5,84.5,21.2,54.2,5.2,20.6,30.3,fire
29,82,19,0.4,83.5,5.1,75.1,4.9,7.8,10.6,fire
29,80,14,1,73.2,10.6,9.5,1.2,13.2,15.4,fire
30,72,14,0.1,85.4,28.8,177.3,3.4,35.8,3.9,fire
31,58,12,1.9,76.4,18,41.5,2,22.2,1.2,fire
36,60,20,1.9,73.1,20.1,42.3,3.1,26.3,9.9,not fire
38,70,13,0.1,94.5,43,67,10.1,47.5,0.6,fire
28,68,14,4.2,57.5,1.5,7.3,1.6,2.3,0.4,not fire
39,60,14,0.7,92.1,35.1,18.7,7.6,39.9,15,not fire
32,74,15,1.7,77.4,11.4,7.3,2.5,16,0.7,fire
29,76,17,1.6,76,8.3,47,1.9,9.1,11.6,not fire
34,72,22,0.2,77.8,9.2,31.6,6.7,11,14.8,fire
34,85,17,0.5,82.6,14.9,21.4,2.7,15.5,10.5,not fire
29,87,14,2.3,50.5,9.4,159.1,0.7,10.8,0.8,not fire
33,69,22,0.3,90,15.6,44.5,6.2,20.4,0.9,not fire
30,53,14,2.8,68.7,1.6,61.1,1.1,2.7,3.2,fire
32,52,15,2.2,78,17.3,54.2,5.2,18.8,6.1,not fire
32,66,11,0.4,82.1,18.2,44.5,3.5,19.3,9.9,fire
31,67,19,3.4,73.7,6.3,115.6,3.6,8.2,4.9,fire
36,32,14,2.3,91.7,25.1,24,10.9,28.9,14.6,not fire
29,61,15,3.2,70.2,13,9.1,2.7,12.2,21.6,fire
30,80,14,2.5,65.1,12.2,16.3,3.2,13.8,3.9,fire
30,63,13,0.6,87.2,11.3,137.7,8.3,11.3,1.2,fire
38,49,18,0.8,94.5,50.5,75.1,15.4,55.9,9.5,not fire
32,48,14,1,72.3,17.9,29.7,4.4,23.2,6,not fire
32,77,15,2.2,77.6,21,44.5,1.8,25.4,0.2,not fire
30,67,14,0.5,84.4,2.9,71,1.9,3.9,7.1,fire
34,41,17,0.1,93.7,32.5,29.7,9.7,40.8,14.6,fire
34,81,15,0.6,73.9,5,120.9,1.6,8.9,3,fire
29,82,17,0.9,65.7,6.8,52.5,1.6,9.4,0.5,not fire
31,49,13,3.9,73.5,9.9,22.9,3.2,12.4,21.6,not fire
28,65,15,3,58.6,2.6,7,1.2,2.9,6.3,not fire
40,39,11,0.6,94.7,45.8,19.8,13.1,47.5,19.9,fire
29,82,17,1.5,63.7,2.2,171.3,1.3,4.3,16,not fire
26,84,17,1.5,60.5,3.8,33.1,0.2,3.6,0.5,not fire
34,62,18,1.1,84.6,14.6,6.9,5.9,17.7,11.3,not fire
31,68,15,0.8,79.5,3,41.5,4.1,3.7,12.7,not fire
35,71,14,1,76.8,7.1,86.8,5,8.9,10.6,not fire
25,83,23,0.1,71.1,6.5,30.5,4.7,8.7,3.1,fire
38,37,13,3.7,79.2,31.1,24.3,6.8,35,13.2,not fire
34,88,16,0.5,76,1.5,80.3,2.6,2.4,7.7,fire
33,65,12,1.5,62.9,12.7,108.5,2.2,18.4,0.9,not fire
34,55,16,1.4,79.5,19,8.3,4.2,19.1,0.9,not fire
40,31,13,1.2,93.3,27.6,49.8,9.9,28.7,1.2,fire
39,65,14,0,95.6,36.9,76.4,12.3,40.2,10,fire
30,77,17,1.7,71.1,6.5,15.7,1.5,9.8,0.7,not fire
36,40,14,0.3,95.8,52.6,85.1,18.6,58.8,24.5,fire
30,76,19,1.1,64.6,7.4,62.1,1.5,12.1,10.7,not fire
36,37,13,2.9,89.1,6.2,8.5,4.7,5.6,0.5,not fire
33,75,11,3.2,67.2,2.3,41.5,0.9,3,0.8,not fire
34,62,11,0.1,93,15.5,171.3,7.7,16.6,12,fire
32,50,15,0.4,88.8,21.8,181.3,7.1,25.6,9.9,fire
35,47,19,3.7,78.9,12.6,14.7,6.1,16.8,0.7,not fire
33,56,15,0.5,92.3,19.9,168.2,8,21.5,5.6,fire
37,53,13,1,89.7,29.8,52.5,11.7,33.7,1,fire
34,47,16,1.2,88.2,14.6,7.4,7,17,7.3,not fire
33,60,17,0.1,91.7,29.6,190.6,9.9,37.7,11.9,fire
31,74,12,2.3,60.6,1.5,14.7,0.5,2.1,2.5,not fire
30,74,20,1.5,76.6,6.8,24,2.5,11.5,18.4,fire
35,28,12,1.7,87.3,13.9,41.5,7,12.8,9,fire
33,77,16,3.8,60.7,4.4,167.2,0.8,6.3,1.7,fire
31,65,18,0.9,83.9,13.5,22.5,5.5,16.1,19.3,not fire
30,66,18,4.4,61,8.9,41.3,1,16.1,0.8,not fire
32,70,14,2.1,71.3,3.1,159.1,1.1,4.2,3.1,fire
33,57,16,0.5,89.2,21.7,18.5,6.9,27.8,6.3,fire
37,48,14,1.2,82.4,11.6,8.2,5.3,12.4,12.9,not fire
35,54,19,0.6,93,22.5,108.5,9.1,28.7,3,fire
29,75,16,1.9,61.2,3,7.6,0.6,2.5,0.1,not fire
37,62,9,1.9,87.5,20.3,7.8,5.6,22.7,12.9,fire
31,72,12,2.2,54.4,18.3,149.2,0.8,19.7,10.6,fire
32,65,13,1.4,83.1,11.1,37.2,5.2,14.9,26.9,fire
32,65,15,3.5,56.8,13.1,115.6,1.8,14,2.5,not fire
41,26,11,1.6,95.4,36.1,85.1,10.4,38.3,6.4,fire
28,68,13,2.4,52.3,4.3,7.6,0.9,4.6,15,not fire
32,70,19,0.4,85.7,31.8,90.4,8.4,37.2,30.2,fire
30,80,14,2.5,78.7,28.6,7.5,1.7,28.2,0.1,not fire
33,52,17,0.9,90.6,44.4,110.9,11.5,54.1,20.9,fire
33,41,14,3.9,71.3,18.8,17,2.7,20.8,0.2,not fire
35,84,10,1.4,61.8,9.4,7.4,2,11.3,0.9,not fire
27,68,15,2.3,41.2,1.3,21.4,0.4,2.4,0,not fire
35,41,11,0.2,95,33.9,41.5,11.3,34.3,3.7,fire
33,46,16,0.8,89.7,17,61.1,6.8,16.8,10.2,fire
32,56,15,1.1,89.3,26.3,16.6,7.7,27.3,17.2,fire
36,70,17,0.8,84.4,5.8,98.6,3,7.8,2.5,not fire
32,66,16,0.1,84.3,10.7,120.9,4.6,17,0.2,not fire
39,21,13,2.4,94.9,32.9,161.5,12.5,34.8,15.3,not fire
39,57,15,0.1,93.7,37.6,34.5,14,41.2,4.1,fire
41,34,12,0.6,95.1,34.7,18.7,10.5,37.8,3.6,not fire
35,43,14,0.4,94.7,27.3,8.9,7.7,31.7,5.3,fire
33,76,13,2.6,68.3,19.8,54.2,0.2,19.5,4.2,fire
34,52,15,2.2,84.4,10.4,22.9,2.5,12.1,2.8,not fire
28,82,16,1.7,70,12.8,48.6,2.2,14,24,fire
29,86,16,1.5,65.7,12,45.1,3.5,14.9,2.2,not fire
33,56,15,1.7,81.8,6.5,17.8,5.1,7.2,6.8,fire
35,61,14,1.9,84,8.2,210.4,4.9,11.1,8.3,not fire
31,44,19,0.4,93.7,29.9,52.8,14.1,31.7,12.2,not fire
31,40,16,1.6,88.7,25.5,52.5,7.9,26,3.2,fire
31,40,16,1.1,85.2,13.2,67,7.2,15.8,9.1,fire
42,30,9,1.2,95.5,30.4,45.1,12.4,32.5,3.7,fire
35,50,15,2.9,91.3,24.7,171.3,9,27.2,0.3,fire
33,50,16,0.2,93.7,19.3,43.3,10.6,21.5,3.4,fire
34,74,12,0.3,87.3,11.9,15.2,5.9,15.4,15.3,fire
29,82,18,2,66.3,3.8,42.7,2,5,1.7,not fire
32,48,16,0.3,84.3,11,8.7,5.3,14.5,10.9,fire
31,72,13,1.2,86.9,4.3,31.6,4.2,5.7,12.6,fire
31,71,11,1.7,86.7,21.8,40.4,6,24.2,0.3,not fire
30,69,18,2.4,70.6,5.6,40.4,4.8,8.1,0.9,not fire
33,61,19,1.3,76.2,5.2,8,2.7,5.1,0.9,not fire
29,64,17,0.4,81,10.9,47,2.3,16.7,8.3,fire
38,65,12,1.2,88.4,37.7,88.7,6.6,43.9,6.8,fire
30,50,18,1.5,81.4,2.2,7.7,4.3,2.4,0.7,fire
30,84,17,3.2,61.9,5.7,26.6,0.6,10.2,0.3,not fire
32,49,14,2.5,78.2,18,44.5,4.1,19.4,0.9,not fire
34,38,12,2.3,87.5,12.4,61.4,6.8,12.3,13.2,fire
32,67,20,2.7,73.1,18.1,98.6,7.5,23.9,3.8,not fire
37,57,12,0.2,92.5,19.4,14.2,6.6,23.7,17.2,fire
30,56,14,3,58,3.3,24.3,3,3.3,0.5,not fire
38,39,10,1.2,90.1,12.3,8,9.4,10.2,0.2,fire
23,87,17,3.9,39.3,3,7.8,0.3,3.6,0.5,not fire
35,52,12,1.1,87.5,26.6,22.2,8,28.9,3.2,fire
36,60,14,1.4,89.9,9.4,99,4.3,7.3,0.9,fire
31,67,19,1.2,73.2,12.6,10.4,6.8,16.7,17.3,not fire
29,63,15,2.1,76.4,4.5,27.7,4.5,4.7,1.3,fire
27,81,16,0.1,80.6,4.8,57.1,2.9,5.5,6,fire
28,73,20,1.4,75.9,20.5,52.4,6.5,24.5,5.2,fire
28,82,18,2.2,69.7,14.6,16,1.7,20.4,3.9,not fire
28,65,12,3.5,57.2,1,8,0.2,1.3,0.5,not fire
37,56,10,0.5,91,16,137.7,4.2,19.8,18.4,not fire
34,58,13,1.7,87.2,32.6,79.9,4.6,38.6,2.6,not fire
33,34,18,5.9,70.3,10.6,14.7,5.4,10.7,0.8,not fire
32,59,11,0.5,79.3,18.8,88.7,3.7,20.9,1.7,fire
26,56,18,1.6,72.5,3.1,24,1.9,4.8,0.9,not fire
31,37,11,1.2,93.2,24.4,63.3,7.2,29,0,fire
31,75,13,0.7,69.3,16.9,10,2.4,16.6,0.9,not fire
36,49,17,0.4,94.2,31,6.9,11.5,36.3,3.4,fire
28,79,15,1.2,66,15,8.4,3.1,14.9,0.1,fire
41,53,17,0.8,93.9,33,57,12.3,38.5,4.2,not fire
26,71,17,2,61.2,4.1,92.8,2.9,6.7,0.9,not fire
33,53,17,1,86.4,27.9,22.9,8.1,34.9,7.5,fire
32,74,18,1.6,86.3,6.3,19.7,4.1,7.9,3.9,fire
29,52,17,1,89.3,3.3,9.5,7.7,3.6,16.8,fire
35,71,18,2.4,79.3,13,149.2,3.2,18.5,17.3,fire
32,42,18,1.4,80.7,7.2,9.9,3.7,9.3,15,not fire
31,79,14,3.1,54.6,3.9,26.3,0.4,5.1,0.5,not fire
34,56,14,1.7,86.8,16.4,161.5,2.9,22.3,19.3,fire
28,63,20,1.8,72.3,14.8,98.6,4.9,16.4,19.4,fire
36,52,12,1.3,86.6,26.7,33.1,5.6,27,2.5,fire
33,70,13,0.4,75.6,3.3,17.6,0.6,5.8,0,not fire
35,35,13,1.2,89.7,6.2,19.4,6.6,5.5,7.3,fire
35,81,14,0.8,78.7,13.6,90.4,3,17.4,0.1,fire
37,64,16,0,94.1,22,41.5,10.2,29.4,14.6,not fire
33,71,14,3.3,70.2,1.9,61.1,1.1,2.5,0.8,not fire
28,90,15,0.1,73.8,10.7,18.5,1,15.4,16.8,fire
34,59,17,0.2,87.5,30.9,108.5,10.7,37.5,6.3,fire
29,85,12,1.5,71.4,4.7,10,0.5,5.9,3.8,not fire
35,48,17,1.6,85.4,19.7,167.2,6.4,22.9,12.2,fire
32,61,18,2.5,59.2,14.4,97.3,4.5,18.1,0.4,not fire
27,83,20,5,36.1,5.4,30.1,0.2,9.6,0.5,not fire
39,44,14,0.8,90.1,15.6,34.5,9.3,15.3,2.3,fire
30,63,18,0.2,87.2,9,37,5.1,10.7,10.9,fire
24,88,17,1.9,42.8,0.9,15.2,0.2,1.3,0.9,fire
38,37,16,1.3,91.7,20.7,30.9,7.4,24.6,0.9,not fire
30,84,11,3.9,57.5,10.4,168.2,0.1,16.2,0.8,not fire
34,56,12,0.6,85.7,33.3,149.2,8.7,33.2,13.2,fire
29,75,15,1.8,71.3,23.1,54.2,5.2,26.6,18.1,fire
29,74,12,1.2,84.4,8.7,43.3,3.5,11,26.1,fire
34,66,13,1.5,77.2,17.1,7.8,3.3,17.6,0.5,fire
34,53,14,0.5,91.9,31.9,100.7,11.1,36.7,14.5,fire
34,60,15,1.9,78.4,3.9,9.8,2,4.4,10.7,fire
35,39,13,0.4,88.4,24.3,7.8,9.7,24.1,26.1,fire
33,77,14,2.8,64.3,6.7,22.2,1.5,8.4,9.9,not fire
33,77,17,2.9,63.2,19.4,90.1,3.3,20.7,0.4,not fire
34,54,14,0.6,91,22.8,31.6,8.8,30.2,4.2,fire
30,88,14,2.5,59.8,10.7,28.3,1.2,14,5.9,not fire
31,68,17,0.1,89.9,12.6,190.6,8.1,18.8,7.2,fire
27,56,13,5.3,50.3,2.1,24.3,1.2,2.2,0.7,not fire
35,57,11,2.4,78.6,16.9,61.4,3.3,19.5,7.2,not fire
33,76,14,1.1,67.6,11,36.1,1.8,12.8,3.9,fire
37,40,11,0.2,95.9,33.5,85.1,14.7,38.2,fire,fire
35,57,15,1.3,88.9,14.2,43.3,6,18.7,6.1,fire
40,64,14,0.4,95,21.9,171.3,9.8,21.8,9,not fire
37,56,10,1.3,88.4,24.2,22.5,6.3,26.3,7.3,not fire
27,76,15,0.7,76,8.3,79.7,5.7,10.9,19.5,fire
27,87,13,0.3,66,10.2,7.5,2.9,12.6,20.9,fire
33,60,10,1.3,84.3,21.9,177.3,5.3,23,4.2,not fire
37,31,15,1,95,29,85.1,13.2,33.9,8.3,fire
26,75,15,3.6,51,2.7,9.5,0.2,3.6,0.5,fire
31,76,18,4.6,50.5,3,50.2,0.8,4.4,0.1,fire
27,76,16,3.3,50.3,1.9,17,0.5,2.2,0.8,not fire
31,54,18,0.9,89.6,13.4,55.5,6.9,13.8,10.6,fire
29,68,17,1.1,85.5,23.2,19.7,7,24.7,4.7,fire
31,75,18,0.1,68.2,1.6,8.5,2.9,2.4,0.3,not fire
33,57,17,2.3,68.6,6.3,9.1,2.2,7.6,13.2,not fire
32,58,21,0.8,85.6,22.2,17.7,8.4,27.5,17.3,fire
26,69,15,1.4,66.7,5.1,10,2.6,4.4,0.8,fire
28,83,15,1.1,71.9,2.6,49.3,1.4,4.5,0.3,not fire
29,68,20,2,73.5,30.7,37,3.7,34.7,17.3,fire
31,68,18,0.6,81.5,8.5,21.4,4.3,12.3,1.3,fire
31,50,18,1.7,84.8,33.3,37.2,9.3,40.1,24.5,fire
32,49,21,0.7,91.4,11.9,7.4,11.6,9.8,3.1,not fire
33,66,12,2.7,75.9,13.7,42.3,2.8,11.8,0.9,not fire
28,69,17,2.4,67.7,8.1,36.7,1.6,12.3,15,not fire
29,86,15,3.4,54,3.7,27.3,0.6,3.5,0.8,not fire
32,51,18,2.3,86.7,25.9,7.5,7.5,26.8,3.2,fire
34,46,13,1.3,87.3,7.9,10.5,5.3,8.9,0.5,not fire
34,70,13,0.7,70.9,20.7,7.5,2.6,25.6,6.1,not fire
34,46,16,1.7,92,10.5,63.8,9.5,11.4,12.6,fire
35,51,17,4.1,72.7,8.7,41.5,4.3,9.1,4.9,not fire
33,36,16,1,92.1,21.5,57.1,9.6,25.3,13.2,not fire
28,67,21,2.8,77.4,8.7,36.1,3.8,11.6,15.7,not fire
33,64,15,1.2,93.4,37,19.8,6.3,42.1,2.2,not fire
35,77,8,1.2,77.9,6.5,8.2,2.2,6.7,0,not fire
31,59,12,1.4,76.8,17.3,37.2,5.8,18.4,5.9,fire
32,58,17,0.9,74.8,9.3,37.6,5.5,12.5,0.7,not fire
39,58,16,0.9,94,51.4,71.3,8.7,54.3,7.1,fire
35,49,16,0.8,91.3,25.2,107,14.5,26.1,6,fire
40,55,17,0.7,90.6,42.5,88,8,48.8,4,fire
38,55,11,2.9,83.6,14,45.1,1.9,12.6,2.5,not fire
22,88,14,0.9,52.6,2.7,86,0.1,3.9,0.3,fire
30,53,14,1.4,88.2,17.2,85.1,8.6,20.6,21.6,fire
37,46,13,1.2,87,23.4,15.4,7.8,25.6,13.2,fire
30,70,20,1.7,75,15.9,96.8,5.4,18.4,3.2,fire
26,75,17,1.9,59.1,9.7,7.7,1.5,11,0.2,fire
34,75,14,2.2,84.1,14.9,149.2,2.8,15.9,0.4,not fire
29,46,18,0.9,92.7,16.6,15.2,9.2,17.4,9.5,fire
29,69,15,2.5,67,5.2,8.4,2.5,4.9,10.5,fire
38,27,16,1.9,92.6,41.4,30.5,11.1,44.1,18.4,fire
32,41,20,2.2,89.3,36.4,61.4,9.1,41.5,7.7,fire
29,67,14,4.1,56.7,0.7,8.6,0.3,1.2,7.7,not fire
31,77,15,2,58.6,5.4,7.3,0.7,6.4,3.9,not fire
31,56,20,1.9,87.6,20,71.3,5.2,23.6,6,fire
29,71,12,0.5,81.7,5.8,52.8,3.3,8.9,19.4,fire
35,29,19,1.9,86.5,17.2,8.3,9.7,16.6,0.1,not fire
35,32,17,2.3,87.2,29.6,57.1,6.8,29.9,11.9,fire
34,45,15,4.1,88.5,4.2,200.2,5.6,4.5,0.1,fire
32,66,11,0.8,81,25.2,25.2,3.7,28.2,6.3,not fire
28,84,18,1.2,61.4,0.8,35.4,0.5,1.3,0.4,not fire
39,43,17,2.9,84.3,6.1,7.8,6.4,5.4,1.7,not fire
35,29,19,1.9,93,33.3,25.2,11.6,36,5.6,fire
32,38,15,0.9,90.3,9.4,80.6,8.4,9,0.6,not fire
34,64,12,0.4,89.8,33.7,56.6,7.8,36.2,19.5,fire
38,56,19,0.5,92,19.6,127.5,7.8,21.6,12.2,fire
39,25,15,1,95.4,50.8,22.5,15.1,54.2,20.4,fire
32,59,10,1.1,80.1,10.6,65.1,4.3,10.6,0.3,not fire
31,75,18,2.2,79,9.7,22.9,4,15.8,8.4,not fire
34,62,14,2.9,84.1,10.2,147.7,6,11.4,0.8,fire
27,87,21,3.7,55.7,3,17,0.6,4.7,0,fire
31,79,17,0.7,70.5,28,19.7,1.9,31.9,2.5,not fire
36,37,14,2.7,93.6,50.7,149.2,9.6,54.7,13.5,fire
35,46,18,5.5,71.7,4.1,9.2,6.4,3.8,0.5,not fire
36,45,13,0.7,86.5,17.9,88.7,4,21.1,8,fire
27,68,20,1,74,11.5,127,4.4,12,1.7,not fire
30,54,17,0.5,81.4,11,27.9,6.1,13.3,30.3,fire
28,82,17,3.9,69.2,4.6,7.9,0.6,7.1,0.5,not fire
30,82,18,0.8,78.5,10.2,67,3.5,13.7,5.7,not fire
33,75,23,0.7,81.9,15.2,92.5,3.9,22.3,2.3,fire
34,61,15,3.3,74.3,8.2,41.5,2.2,11.4,0.8,not fire
29,74,16,1.8,70.1,6.7,22.5,2,9.3,2.7,fire
29,80,15,1.3,73.1,4.1,26.6,2.1,4.6,2.5,fire
37,74,10,2.7,80.7,12.3,48.6,2.1,13.7,10.6,not fire
36,65,16,0.5,88.3,28.8,37.2,10.9,32.5,10.3,fire
30,70,13,2.5,67.5,17.5,36.7,2.7,19.2,0.1,not fire
36,67,14,0,91.9,28.7,157.5,10.4,35,9.5,fire
31,41,17,1.8,84.9,14.1,14.2,6.6,15.4,3.2,fire
31,45,18,1.2,86.8,16.2,15.7,10.4,13.8,15.7,not fire
33,59,16,1.7,82.3,17.5,47.7,3.3,21.3,0.7,fire
34,75,11,2.6,73.1,25.2,37.8,1.7,29,0.8,not fire
31,44,11,3.5,59.3,2.1,7.8,1.9,2.1,0.4,not fire
29,65,15,1.4,67.2,10.8,9.2,2.2,10.1,21.6,not fire
31,64,16,0.2,83.6,25.5,7.4,6.6,28.4,0.2,fire
36,34,14,1.6,90.4,20.9,39.5,10.2,25.2,24.5,not fire
33,77,13,0.3,80.5,18.1,9.5,4,18.4,6.7,fire
39,54,9,0.3,91.8,19.8,181.3,5,22.7,30.2,fire
39,43,13,1.3,89.4,6.2,14.6 9,8.3,4.5,0.6,not fire
28,75,19,2.9,71.1,7.2,7.8,1.8,7.5,0.1,not fire
38,42,12,2.6,89.6,24.1,80.3,5.6,29.8,6.4,fire
27,79,16,0.4,90.3,16.4,9.1,6.4,17.7,1.9,fire
34,61,19,2.8,66.4,10.8,15.9,1.6,11.6,0.4,not fire
27,84,18,1.7,54.8,6.9,46.3,1.8,8.9,3.1,not fire
33,59,13,0.5,92.8,21.9,90.1,7.2,23.5,11.9,fire
35,52,10,0.8,90.7,24.2,52.5,5.7,28.5,3.2,fire
33,56,17,0.4,87.6,18.3,7.7,9.3,19.2,13.7,fire
41,37,19,0.1,95.9,39,17,18.6,41.1,9.7,fire
34,66,17,1.5,87,15.1,15.9,8,18.5,12.2,fire
32,86,17,2.3,79.1,44,97.3,5.6,52.8,7.7,fire
38,38,14,1.3,92.8,5.1,27.1,9.9,4.8,1.2,fire
27,80,15,0.4,87.6,15.6,22.5,5.1,17.1,10.5,fire
35,29,14,1.7,92.4,33.3,157.5,10.8,31.8,15,fire
29,74,17,2.7,74.7,13,6.9,1.6,18.6,6.8,fire
32,76,16,0.7,87.2,31,10.4,5.5,31,3.1,not fire
37,28,12,0.3,95.5,24.6,49.3,14.6,25.1,16.7,fire
34,52,13,0.3,92.7,15.1,171.3,7.5,16.3,8.8,fire
33,73,17,0.7,91.4,24.3,71,3.8,28.1,5.2,fire
30,57,13,0.6,88.7,8.7,85.1,4.9,13.7,9.9,not fire
28,57,15,0.7,80.6,17.6,106.3,7.1,20.1,3.9,fire
34,74,13,0.4,76.4,12.2,7.3,4.9,14,11.6,fire
35,67,18,0.2,90,13.4,35.4,9.6,14.4,8.4,not fire
31,65,18,2,77.4,19.2,67,3.4,20.5,0.3,not fire
33,66,17,3.2,74.4,8.9,9.5,6.4,9.7,0.6,fire
32,64,16,0.2,90.2,21.9,35.4,10.8,25.5,3.6,fire
34,69,12,2.8,71,16,44.5,2.3,19.6,10.6,fire
31,53,16,1.4,84.3,10.2,88.7,5.6,10.9,10.7,not fire
38,33,13,0.4,95.3,54.9,31.6,14.9,62.6,20.4,fire
32,66,13,1,73.8,12.3,10,2.9,13,26.3,fire
35,56,11,0.4,92.8,35.7,20.2,6.5,39.6,19.4,fire
31,70,13,4.2,60.1,6.4,8.3,2.8,6.7,0.4,not fire
36,40,21,0.5,93.3,26.6,29.7,13.2,30.2,4,fire
30,62,17,0.8,82.2,9.6,145.7,4.1,14.5,20.9,fire
33,72,18,0.1,92.1,31.1,48.6,7.8,41.4,2.8,fire
35,56,15,2.4,86.6,10.8,16.3,3.4,10,10.6,fire
38,38,14,0.5,92.1,11.2,40.4,11.1,13.1,16.3,fire
28,65,20,1,74.1,2.9,16.3,5.6,3.9,0.7,not fire
28,87,15,1.2,72.6,6.3,10,0.8,8.1,18.4,not fire
33,50,14,2.3,86.9,34.8,63.3,8.7,38.9,24.5,fire
30,85,16,1.4,69.1,9.1,33.4,1.4,10.6,0,not fire
31,65,15,0.1,86.4,12.6,16.6,4.8,12,20.3,fire
30,63,22,2.8,71.2,7.7,65.1,3.3,9.6,0.3,fire
35,72,17,1.2,87.5,43.2,29.7,10,47.9,12.6,not fire
34,58,16,4.1,68.5,15.9,7,1.8,18.5,0.5,not fire
37,34,18,2.2,90.7,30.7,24.9,11.5,37.3,4.1,fire
32,81,17,0.9,84.3,14.7,127,1.9,17.3,10,fire
30,79,17,1.8,72.7,5.8,71.5,0.9,8.3,7.7,not fire
35,86,19,2.7,75.2,6.2,8,2.1,7.1,0,not fire
29,57,17,3.4,53.6,3.8,7.4,0.4,5,0.1,fire
34,63,15,1.7,88.6,25.7,26.6,4.8,27.5,9.7,fire
30,54,15,1.1,90.9,14.3,19.4,6.3,12.3,31.1,fire
40,46,22,0.1,95.8,28.1,110.9,17.6,31,9.8,fire
36,53,13,0.6,93.3,22.4,32.2,5.5,25.5,16,fire
36,54,11,2.9,80.4,18.6,149.2,4.1,22.4,6.8,fire
38,40,15,0.1,95.5,34.3,37.2,15.3,33.3,13.5,fire
31,82,16,0.7,75.1,4.8,24.9,3.5,6.6,0.6,not fire
32,66,17,1.1,83.7,24.9,41.5,5.4,28.8,0.7,not fire
40,49,18,0.3,94.8,37.6,107,14.3,44.5,13.9,fire
35,50,20,0.1,94,24,84.4,10.6,25.9,12.1,fire
26,89,21,1.4,53.3,7.2,7,0.2,8.8,3.2,not fire
30,62,18,1.3,84.3,31.6,9.3,7.1,35.5,0.5,not fire
35,41,19,4.7,82.5,8.9,30.9,7.2,8.5,4.2,fire
36,77,17,1.8,84.5,22.6,71,4.5,27.1,0.3,not fire
27,51,19,3.9,67.5,1,55.8,2.5,1.9,0.2,not fire
34,59,17,0.9,85.5,3.9,35.4,4.3,3.9,0.7,fire
34,57,16,2.9,73.6,6.6,26.3,2.6,8.6,0.2,fire
28,46,16,3.1,64.3,12.6,16.3,3.7,14.2,2.2,not fire
38,21,18,1.2,94.1,31.3,39.5,16.3,35,10.9,not fire
33,67,10,0.4,83.9,35,35.4,5.3,37,24,fire
31,83,21,0.4,81.9,21.4,85.1,5.8,28,2.3,fire
29,77,16,3.4,64,4.7,8,0.4,6.1,0.8,not fire
30,66,12,1.2,78.8,4.1,9.1,1.8,3.4,3.7,not fire
30,83,15,1.7,71,1.4,43.3,1.5,1.7,0.4,not fire
25,81,17,4.2,33.9,0.8,52.4,0.1,1.2,0.8,not fire
24,71,19,2.2,63.3,20,19.7,2.6,25.4,12.9,not fire
